"genotype1_cntrl_rep1","genotype1_cntrl_rep2","genotype1_cntrl_rep3","genotype1_treat_rep1","genotype1_treat_rep2","genotype1_treat_rep3","genotype2_cntrl_rep1","genotype2_cntrl_rep2","genotype2_cntrl_rep3","genotype2_treat_rep1","genotype2_treat_rep2","genotype2_treat_rep3","genotype3_cntrl_rep1","genotype3_cntrl_rep2","genotype3_cntrl_rep3","genotype3_treat_rep1","genotype3_treat_rep2","genotype3_treat_rep3","genotype4_cntrl_rep1","genotype4_cntrl_rep2","genotype4_cntrl_rep3","genotype4_treat_rep1","genotype4_treat_rep2","genotype4_treat_rep3","genotype5_cntrl_rep1","genotype5_cntrl_rep2","genotype5_cntrl_rep3","genotype5_treat_rep1","genotype5_treat_rep2","genotype5_treat_rep3","genotype6_cntrl_rep1","genotype6_cntrl_rep2","genotype6_cntrl_rep3","genotype6_treat_rep1","genotype6_treat_rep2","genotype6_treat_rep3"
"gene-LOC124188304",281.88457910657,297.002141690349,287.204057369567,306.113616707752,319.998606808787,312.964478028585,331.99487516456,300.495197498145,305.203243335085,305.105629785611,307.861561899415,324.903882601397,314.402630180531,314.448928253236,268.540846690302,349.046577853704,307.844531471503,304.122127302469,311.5227709256,287.990557686633,307.065224120469,298.397856390721,319.463217447963,299.768126849852,333.017612868166,449.526436386113,390.638259191649,418.338200607354,425.769520494052,348.864769699994,406.744564413548,499.071526603336,497.603645601446,479.894559475289,493.820536059379,413.719438043634
"gene-LOC124188305",1263.66206616578,1298.1139234717,1304.66339239199,1474.97503590678,1652.23770454333,1229.71894582293,1221.40377860772,1361.52205464366,1156.3112569654,1502.71042020477,1147.68979325738,1446.02283552844,1101.37363087781,1236.8324511294,983.971637746535,1264.22967832378,1345.2998028131,1687.30519164466,1132.99045986317,1172.02714665093,1095.52947702335,1346.33066730864,1681.66281131849,1440.89023263867,916.938906664401,1175.15090005876,979.184561331645,1196.81102608539,1073.61019801877,993.858936936028,963.292488214837,1031.83948839704,1282.65484000989,1091.20040805639,1121.78586969007,1038.05968090948
"gene-LOC124188306",288.510071350528,320.717141597183,316.147101910686,327.224900618631,340.315978669662,245.541262504742,263.755743779697,285.005754328138,235.981889176612,280.984030849569,265.983334729274,316.881564512474,291.25642427767,274.941242395778,254.300044214301,265.33215470993,284.164182896772,319.391857543597,239.098687239075,272.646798465624,273.882369255837,237.70676695532,290.996198071412,276.158703971463,163.657628241718,196.320959100725,179.497992441524,202.257425684947,185.325569896098,180.806990276409,245.563734692562,292.339343138085,277.227191516081,295.918754727156,269.966405112258,223.157757490202
"gene-LOC124188307",30.1158738361721,29.9260713110047,22.2638804162455,27.4446690841432,39.1835028745453,22.1389662914112,29.1358089058967,24.783109072012,28.3178267011934,16.2983776594878,27.1642554617131,29.0809030723473,17.3596544271459,27.4134963092565,14.918935927239,12.7699967507453,17.2802543653443,29.9032217222092,24.8027683857961,16.524048391856,13.8674617344728,18.2073268306203,21.0866810196675,16.4550523091804,6.27259202320175,13.8742727279664,9.78033933174969,16.7335280242942,6.39053689296889,12.1697012686044,21.8068181387217,31.8750062611619,21.0794869125131,15.5746713014293,29.3441744687237,20.0591242687822
"gene-LOC124188308",719.769384684512,746.457854210344,739.160829819351,841.636518580393,856.957720274778,783.920670045878,682.391313848633,695.475998333336,613.552911859191,749.725372336438,717.589081780255,773.150905819991,637.485087574634,681.306011215345,588.619835674702,729.308703320341,654.089628199327,797.843405098945,658.761528326746,646.798465624078,684.458289894335,713.120300865961,898.292611437838,798.427755523711,419.693429916044,535.546927299505,524.686439444454,659.883039914557,565.562515027747,562.7038062769,588.784089745486,574.66082716552,703.927108411801,600.598262061366,635.510978494074,587.983080128679
"gene-LOC124188309",1560.60458219044,1611.49070795486,1755.50697082096,1975.31246459462,2187.01995673851,1677.5298548992,1646.17320318316,1583.02109197476,1422.18418543772,2009.91593296803,1758.88554114592,1747.86255362418,1544.04481877003,1517.41764864767,1320.32582956065,1804.82620743866,1690.26488069904,1951.34427706417,1509.99253932727,1553.26054883446,1455.09294913861,1750.93793021132,2008.50636712333,1992.49220352467,836.535681639724,1438.06836825372,1190.90014216011,1479.82591310497,1408.31456778802,1251.16119232938,1608.01580709878,1641.10746521754,1885.6559201739,1691.79867011775,1770.71132794127,1667.41470484252
"gene-LOC124188310",23.4903815922142,14.1160713731154,6.67916412487365,19.0001555197915,13.7867880484511,16.1010663937536,11.5009771996961,7.74472158500374,6.29285037804299,9.12709148931315,13.5821277308566,13.0362668945005,15.4308039352408,11.287910244988,8.13760141485763,18.4455508621876,10.8801601559575,18.4509240413632,8.92899661888661,15.3437592210091,12.3816622629221,14.1612542015935,14.7606767137673,10.7315558538133,7.98329893862041,9.01827727317819,7.47908301839682,12.3682598440435,13.5798908975589,8.11313417906962,2.84436758331153,3.64285785841851,5.74895097613994,4.86708478169665,4.19202492410339,1.25369526679889
"gene-LOC124188311",287.907753873805,226.986427679696,277.185311182257,282.187494942088,282.991965205049,296.863411634832,275.256720979393,277.261032743134,308.349668524106,321.404007445099,298.806810078844,295.82297952905,246.892862963852,273.328683789351,256.334444568015,269.588820293511,246.40362706139,234.772102457345,240.090797974507,289.17084685748,289.730896952378,317.616701378598,307.865542887146,299.768126849852,154.533858026152,206.032950010302,174.32016573648,194.254434021154,178.935033003129,198.192277802986,202.898220942889,189.428608637762,196.741877850122,213.178313438313,187.802716599832,213.128195355811
"gene-LOC124188312",584.850269898461,403.719641271101,436.372056158412,662.894314801614,632.741009381546,420.640359536813,604.1846688907,628.871392702304,703.226029746304,555.448710635343,491.220286265979,576.604112641368,570.939745603909,359.600569233188,637.445444163848,652.688722815869,741.770918867926,1012.25586723479,423.631284029398,378.872823841841,421.471783429869,543.185250446838,508.189012573988,627.438298919618,622.127081573919,586.88173639298,566.684367163144,706.445900503897,543.195635902356,708.160711915934,742.379939244309,725.839428289888,783.773649747078,768.025978551731,1058.90549582852,865.049734091234
"gene-LOC124188313",11.4440320577454,5.64642854924617,16.6979103121841,6.33338517326383,8.70744508323229,6.0378998976576,3.06692725325228,7.74472158500374,4.71963778353224,7.82322127655413,10.1865957981424,3.00836928334627,11.5731029514306,8.86907233534769,8.81573486609577,14.1888852786059,3.84005652563206,5.72614884042305,8.92899661888661,8.262024195928,9.41006331982081,8.09214525805345,2.10866810196675,10.0161187968924,34.2141383083732,28.4422590923312,29.3410179952491,47.2904052860487,43.13612402754,30.7140079636207,2.84436758331153,0.910714464604627,6.38772330682215,8.76075260705396,6.70723987856542,13.7906479347878
"gene-LOC124188314",3086.87706820764,2763.926774856,3106.92451208706,2629.05855636818,3116.53971937356,3157.82164647492,3162.00199810311,3263.62567592058,3091.36274821362,3163.18913615339,2703.97526241803,2588.20037343891,3361.98640739058,2949.36969115471,3499.84674184002,2998.11145936942,2874.28230943559,3137.29332579178,3054.70895439465,2836.234877545,3339.58194555535,2876.757639238,3011.17804960853,3101.41964175205,2079.64937351062,2918.45326832774,2753.45317892671,3089.15478222405,2810.23859868307,3006.49572292951,3506.15710769534,3665.62572003362,3625.03297662157,3770.04387190222,3761.08476190556,3905.26075607854
"gene-LOC124188315",1.80695243017032,1.12928570984923,1.11319402081228,1.40741892739196,0,1.0063166496096,0.766731813313071,6.19577726800299,0,0,4.52737591028552,0,0,1.61255860642685,3.39066725619068,1.41888852786059,1.28001884187735,1.27247752009401,0,1.18028917084686,2.97159894310131,0,1.05433405098338,2.14631117076266,22.8094255389154,28.4422590923312,29.9163320735873,20.3712515078364,25.5621475718756,23.7598929529896,0,0,0.638772330682215,0,0,0
"gene-LOC124188316",2.40926990689376,1.69392856477385,3.33958206243683,7.03709463695981,3.62810211801345,6.0378998976576,10.734245386383,9.29366590200449,18.878551134129,6.51935106379511,6.79106386542828,4.01115904446169,6.75097672166784,4.83767581928056,7.4594679636195,1.41888852786059,3.20004710469338,4.45367132032904,7.93688588345477,11.8028917084686,11.8863957724052,4.04607262902673,6.32600430590026,6.43893351228799,8.55353457709329,8.32456363677986,13.232223801779,11.6407151473351,6.39053689296889,11.0106821001659,10.4293478054756,4.55357232302314,5.11017864545772,6.8139186943753,7.5456448633861,7.52217160079334
"gene-LOC124188317",550.518173725225,391.29749846276,419.674145846228,721.30220028838,671.198891832489,484.038308462217,436.270401775137,520.445290512251,541.185132511697,596.520622337253,604.404684023117,450.252602740825,531.398310519854,401.527093000286,792.738004497381,656.945388399451,650.249571673695,852.559938462987,484.150038890741,377.692534670994,458.121503728119,521.943369144448,401.701273424667,655.340344139533,377.495992669051,395.416772747044,361.872555274738,487.454946794656,405.000275591904,439.847774422417,619.124010634142,632.946552900216,743.530992914099,679.445035524852,766.302156126099,717.113692608965
"gene-LOC124188318",175.274385726521,94.2953567724111,143.602028684784,245.594602829897,219.137367928013,147.928547492611,177.881780688633,249.38003503712,237.555101771123,198.840207445751,237.68723528999,216.602588400931,170.703268533601,132.229805727002,233.956040677157,175.942177454713,183.6827038094,242.406967577909,195.445814880074,116.848627913839,130.255087005941,157.796832532042,146.552433086689,187.444508913273,106.063828755957,113.075322732926,134.623494331143,196.437068111279,182.929118561235,195.874239466109,283.488635803382,289.607199744271,126.476921475079,219.992232132688,195.348361463218,146.68234621547
"gene-LOC124188319",615.568461211357,654.421068857632,709.104591257419,741.709774735564,747.389036310772,740.649054112665,683.158045661946,650.556613140314,578.942234779955,675.404770209173,667.787946767114,729.028156330913,348.15751378887,316.061486859663,277.356581556398,380.262125466637,403.845944612305,365.201048266981,594.274330523676,634.995573915609,618.587846655589,640.29099354348,743.305505943281,679.665204074843,539.44291399535,589.656590938574,547.123688499644,715.176436864399,722.929486017106,663.538473931051,676.959484828143,679.392990595052,788.883828392536,760.238642901016,671.562392841363,676.9954440714
"gene-LOC124188320",763.1362430086,962.151424791548,838.235097671643,974.637607218933,933.873485176663,737.630104163836,696.192486488269,689.280221065333,645.017163749406,730.167319145052,716.457237802683,846.354558381417,740.678588891557,778.059527600956,614.388906821751,795.996464129788,788.491606596449,902.186561746654,649.832531707859,672.764827382709,696.34468566674,678.728683519234,788.641870135566,741.908228026961,644.366271474361,643.766254577643,606.38103856848,592.94892781738,670.207556650113,529.671759976402,504.401184773911,539.142963045939,657.296728272,670.684282917798,576.822629556626,561.655479525903
"gene-LOC124188321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC124188322",287.907753873805,276.110356058138,272.732535099007,218.149933745754,240.905980636093,223.402296213331,420.169033695563,436.802297394211,391.729936033176,295.978538296298,318.048157697558,346.965257345936,262.323666899093,176.57516740374,286.850449873732,327.763249935795,280.964135792079,239.225773777674,302.593774306713,258.483328415462,233.76578352397,284.236602189128,295.213534275346,301.199000963694,153.963622387679,167.878700008394,142.10257734954,175.338271906735,206.893631909868,260.199803314447,456.995058385385,428.035798364175,518.683132513959,491.575562951361,515.619065664717,541.59635525712
"gene-LOC124188323",67.4595573930254,72.274285430351,86.8291336233575,121.038027755709,118.276129047239,75.47374872072,131.877871889848,181.226485089088,152.601621667542,196.884402126612,164.11737674785,224.624906489855,130.197408203594,137.067481546282,139.017357503818,170.26662334327,151.682232762466,176.874375293067,129.966506341572,107.406314547064,90.1385012740731,149.704687273989,113.868077506205,148.810907839545,80.4032250246769,88.1016318225869,135.198808409481,142.598760554855,114.230846961819,104.891234743686,97.6566203603624,131.142882903066,90.7056709568746,103.182197371969,85.5173084517091,70.2069349407378
"gene-LOC124188324",278.872991722953,255.783213280852,244.902684578701,389.855042887573,328.706051892019,422.652992836032,269.122866472888,274.163144109132,248.567589932698,366.387529785285,392.749860217269,347.968047107052,217.960105585276,208.826339532277,284.816049520017,390.194345161661,322.564748153093,297.759739701998,262.909344889439,245.500147536146,240.204247900689,402.584226588159,382.723260506966,392.774944249567,270.291692636148,246.268340921404,279.027327994035,455.442980139485,415.384898042978,460.710119454311,162.128952248757,137.517884155299,106.036206893248,192.736557355187,182.772286690908,141.667565148275
"gene-LOC124188325",489.081791099434,451.714283939694,412.994981721354,482.040982631747,467.299552800133,440.766692529005,456.97216073459,425.959687175206,416.901337545348,398.332349997881,435.759931364981,413.149381579554,471.603945270796,425.715472096689,425.867807377549,431.342112469618,460.806783075847,480.996502595536,385.931076082988,433.166125700797,421.967049920386,388.422972386566,393.2666010168,402.075625989539,269.721456997675,308.702568197253,272.123559053977,296.838236257044,288.372977295221,286.277734604314,278.74802316453,301.446487784132,410.091836297982,318.307344722961,318.593894231858,347.273588903292
"gene-LOC124188326",121.668130298135,108.976071000451,109.093014039603,111.889804727661,104.489340998787,115.726414705104,121.910358316778,128.562378311062,129.003432749881,112.784773403655,105.261489914138,133.371038228351,90.6559731195395,91.9158405663306,96.9730835270535,124.862190451732,111.36163924333,105.615634167803,102.18740574948,107.406314547064,113.911292818884,116.324588084518,117.031079659155,105.884684424291,94.0888803480262,92.2639136409768,98.3787073958351,93.1257211786806,99.0533218410178,103.732215575247,87.2272725548868,102.000020035718,97.0933942636967,87.6075260705396,103.962218117764,73.9680207411345
"gene-LOC124188327",75.2896845904301,109.540713855376,90.1687156857943,80.9265883250378,81.9951078671041,94.5937650633023,138.778458209666,133.209211262064,89.6731178871126,147.337334041769,118.843617644995,130.362668945005,148.521487876692,107.235147327386,111.892019454292,96.4844198945198,149.122195078712,113.250499288367,131.950727812436,125.110652109767,144.61781523093,131.497360443369,113.868077506205,115.900803221184,68.9985122552192,78.3896409130104,77.092086497321,49.4730393761741,79.08289405049,53.894391332391,78.6941698049522,63.7500125223239,138.613595758041,89.5543599832183,72.1028286945783,73.9680207411345
"gene-LOC124188328",231.289911061801,199.31892778839,201.488117767022,291.335717970136,237.27787851808,231.452829410208,203.183930527964,223.047981648108,210.81048766444,217.746325530757,250.137519043275,215.599798639816,160.094590828123,192.700753468009,181.061631480582,238.373272680578,229.123372696046,223.956043536546,169.650935758846,184.12511065211,180.772269038663,249.8449848424,300.485204530263,272.581518686858,273.142870828512,412.065900020603,377.981349468208,825.763230764082,643.047774854995,848.981540881214,143.166501693347,134.785740761485,137.336051096676,169.374550403043,175.226641827522,150.443432015867
"gene-LOC124188329",59.6294301956207,53.6410712178387,51.2069249573647,57.7041760230704,52.9702909229964,59.3726823269664,61.3385450650457,38.7236079250187,39.3303148627687,58.0222244677765,54.3285109234262,62.1729651891562,42.4347108219121,48.3767581928056,42.0442739767644,59.5933181701446,42.2406217819526,61.7151597245595,54.5660904487515,42.4904101504869,43.5834511654859,50.5759078628341,43.2276960903185,47.9342828136995,71.2794548091108,53.4159500026708,51.2029529721013,58.2035757366754,63.9053689296889,62.0075255114607,49.3023714440665,44.6250087656267,61.9609160761749,53.5379325986631,47.7890841347786,55.1625917391511
"gene-LOC124188330",158.409496378265,75.6621425598987,85.7159396025452,201.964616080746,181.405105900673,134.846431047686,120.376894690152,131.660266945064,143.162346100478,164.287646807637,148.271561061851,114.318032767158,135.983959679309,70.1462993795681,233.277907225919,141.888852786059,196.482892228174,220.774849736311,114.092734574662,73.1779285925052,93.6053667076912,97.1057430966414,55.879704702119,137.36391492881,275.994049020877,250.430622739794,257.165393017183,320.847211248423,186.92320411934,316.991742567934,285.384880858923,282.321484027434,292.557727452455,337.775683849747,368.898193321098,432.524867045617
"gene-LOC124188331",144.556194413626,188.590713544822,136.92286455991,166.779142895947,153.83152980377,131.827481098858,146.445776342797,127.013433994061,122.710582371838,142.121853190733,146.007873106708,158.440782256237,143.69936164693,148.35539179127,114.604553259245,164.591069231828,133.761968976183,147.607392330905,100.203184278616,118.028917084686,131.245619986975,117.336106241775,106.487739149321,124.486047904234,207.565772404131,250.430622739794,178.922678363185,208.805327955323,242.041584821197,208.623450318933,98.6047428881329,112.928593610974,151.389042371685,131.411289105809,119.891912829357,107.817792944705
"gene-LOC124188332",93.3592088921334,67.7571425909541,71.2444173319856,52.7782097771985,76.1901444782825,109.688514807446,111.942844743708,106.877157873052,127.43022015537,101.049941488824,91.6793621832818,87.2427092170418,81.9761459059666,95.1409577791843,108.501352198102,72.3633149208899,105.601554454882,69.3500248451236,127.982284870708,148.716435526704,148.084680664549,162.854423318326,90.6727283845705,134.502166701127,126.022076102508,134.580445461274,160.512627856362,168.790369636359,129.40837208262,136.764261875745,262.629940192431,277.767911704411,218.460137093318,293.971920814477,276.673644990824,240.709491225387
